Anonymised Name,Data Centre Type (Derived),Cleansed Voltage Level,Datetime (Local),Overall Data Centre Half Hourly Utilisation
Data Centre #19,Enterprise,Extra-High Voltage Import,2024-03-28T03:00:00+00:00,21.57
Data Centre #80,Co-located,Low Voltage Import,2024-03-28T03:00:00+00:00,16.63
Data Centre #68,Co-located,Low Voltage Import,2024-03-28T03:00:00+00:00,30.659999999999997
Data Centre #12,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,52.459999999999994
Data Centre #51,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,1.53
Data Centre #16,Co-located,Extra-High Voltage Import,2024-03-28T03:00:00+00:00,0.0
Data Centre #41,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,0.0
Data Centre #69,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,68.58
Data Centre #24,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,18.78
Data Centre #31,Enterprise,High Voltage Import,2024-03-28T03:00:00+00:00,2.88
Data Centre #8,Enterprise,Extra-High Voltage Import,2024-03-28T03:00:00+00:00,0.19
Data Centre #61,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,5.06
Data Centre #23,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,22.07
Data Centre #28,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,6.800000000000001
Data Centre #26,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,41.88
Data Centre #2,Co-located,Extra-High Voltage Import,2024-03-28T03:00:00+00:00,4.2
Data Centre #67,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,27.32
Data Centre #29,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,8.540000000000001
Data Centre #63,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,5.7700000000000005
Data Centre #47,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,13.08
Data Centre #48,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,1.8599999999999999
Data Centre #66,Co-located,High Voltage Import,2024-03-28T03:00:00+00:00,25.1
Data Centre #61,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,5.17
Data Centre #35,Enterprise,High Voltage Import,2024-03-28T03:30:00+00:00,9.3
Data Centre #62,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,30.830000000000002
Data Centre #13,Enterprise,High Voltage Import,2024-03-28T03:30:00+00:00,6.859999999999999
Data Centre #10,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,0.44999999999999996
Data Centre #11,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,0.44
Data Centre #2,Co-located,Extra-High Voltage Import,2024-03-28T03:30:00+00:00,4.19
Data Centre #72,Co-located,Low Voltage Import,2024-03-28T03:30:00+00:00,57.3
Data Centre #50,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,17.34
Data Centre #38,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,0.02
Data Centre #39,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,0.29
Data Centre #18,Co-located,Extra-High Voltage Import,2024-03-28T03:30:00+00:00,27.650000000000002
Data Centre #29,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,19.49
Data Centre #37,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,0.0
Data Centre #43,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,24.68
Data Centre #81,Co-located,Low Voltage Import,2024-03-28T03:30:00+00:00,32.43
Data Centre #41,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,0.0
Data Centre #27,Enterprise,High Voltage Import,2024-03-28T03:30:00+00:00,43.120000000000005
Data Centre #84,Co-located,Low Voltage Import,2024-03-28T03:30:00+00:00,9.4
Data Centre #10,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,10.89
Data Centre #59,Enterprise,High Voltage Import,2024-03-28T03:30:00+00:00,47.72
Data Centre #25,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,3.4299999999999997
Data Centre #32,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,55.06999999999999
Data Centre #12,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,52.400000000000006
Data Centre #29,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,8.49
Data Centre #17,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,14.2
Data Centre #5,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,19.59
Data Centre #58,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,7.64
Data Centre #49,Enterprise,High Voltage Import,2024-03-28T03:30:00+00:00,48.76
Data Centre #63,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,5.83
Data Centre #15,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,0.0
Data Centre #55,Co-located,High Voltage Import,2024-03-28T03:30:00+00:00,28.62
Data Centre #64,Enterprise,Low Voltage Import,2024-03-28T03:30:00+00:00,13.62
Data Centre #46,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,12.740000000000002
Data Centre #6,Co-located,Extra-High Voltage Import,2024-03-28T04:00:00+00:00,6.13
Data Centre #70,Co-located,Low Voltage Import,2024-03-28T04:00:00+00:00,23.7
Data Centre #64,Enterprise,Low Voltage Import,2024-03-28T04:00:00+00:00,13.239999999999998
Data Centre #67,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,27.560000000000002
Data Centre #10,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,0.44999999999999996
Data Centre #13,Enterprise,High Voltage Import,2024-03-28T04:00:00+00:00,7.37
Data Centre #4,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,13.63
Data Centre #62,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,31.319999999999997
Data Centre #78,Co-located,Low Voltage Import,2024-03-28T04:00:00+00:00,7.89
Data Centre #60,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,29.68
Data Centre #37,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,0.0
Data Centre #26,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,41.959999999999994
Data Centre #84,Co-located,Low Voltage Import,2024-03-28T04:00:00+00:00,9.4
Data Centre #42,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,18.54
Data Centre #29,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,8.49
Data Centre #28,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,7.07
Data Centre #72,Co-located,Low Voltage Import,2024-03-28T04:00:00+00:00,57.25
Data Centre #77,Enterprise,Low Voltage Import,2024-03-28T04:00:00+00:00,15.6
Data Centre #35,Enterprise,High Voltage Import,2024-03-28T04:00:00+00:00,9.35
Data Centre #33,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,24.4
Data Centre #71,Co-located,Low Voltage Import,2024-03-28T04:00:00+00:00,28.439999999999998
Data Centre #50,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,17.4
Data Centre #43,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,24.02
Data Centre #40,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,0.0
Data Centre #65,Co-located,Low Voltage Import,2024-03-28T04:00:00+00:00,1.8599999999999999
Data Centre #9,Co-located,Extra-High Voltage Import,2024-03-28T04:00:00+00:00,0.0
Data Centre #14,Enterprise,High Voltage Import,2024-03-28T04:00:00+00:00,37.940000000000005
Data Centre #57,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,70.84
Data Centre #49,Enterprise,High Voltage Import,2024-03-28T04:00:00+00:00,48.02
Data Centre #63,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,5.93
Data Centre #29,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,19.439999999999998
Data Centre #2,Co-located,Extra-High Voltage Import,2024-03-28T04:00:00+00:00,4.18
Data Centre #24,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,18.95
Data Centre #51,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,1.5
Data Centre #56,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,18.099999999999998
Data Centre #8,Enterprise,Extra-High Voltage Import,2024-03-28T04:00:00+00:00,0.19
Data Centre #10,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,10.85
Data Centre #47,Co-located,High Voltage Import,2024-03-28T04:00:00+00:00,13.05
Data Centre #25,Co-located,High Voltage Import,2024-03-28T04:30:00+00:00,3.45
Data Centre #17,Co-located,High Voltage Import,2024-03-28T04:30:00+00:00,14.16
Data Centre #13,Enterprise,High Voltage Import,2024-03-28T04:30:00+00:00,7.42
Data Centre #5,Co-located,High Voltage Import,2024-03-28T04:30:00+00:00,19.41
Data Centre #2,Co-located,Extra-High Voltage Import,2024-03-28T04:30:00+00:00,4.18
Data Centre #75,Co-located,Low Voltage Import,2024-03-28T04:30:00+00:00,39.87
Data Centre #42,Co-located,High Voltage Import,2024-03-28T04:30:00+00:00,18.52
Data Centre #61,Co-located,High Voltage Import,2024-03-28T04:30:00+00:00,5.2299999999999995
Data Centre #50,Co-located,High Voltage Import,2024-03-28T04:30:00+00:00,17.04
Data Centre #81,Co-located,Low Voltage Import,2024-03-28T04:30:00+00:00,32.0
Data Centre #40,Co-located,High Voltage Import,2024-03-28T04:30:00+00:00,0.0
Data Centre #64,Enterprise,Low Voltage Import,2024-03-28T04:30:00+00:00,13.44
Data Centre #32,Co-located,High Voltage Import,2024-03-28T04:30:00+00:00,54.94
Data Centre #19,Enterprise,Extra-High Voltage Import,2024-03-28T04:30:00+00:00,21.57
Data Centre #37,Co-located,High Voltage Import,2024-03-28T04:30:00+00:00,0.0
Data Centre #29,Co-located,High Voltage Import,2024-03-28T04:30:00+00:00,8.51
Data Centre #21,Co-located,High Voltage Import,2024-03-28T04:30:00+00:00,16.77
Data Centre #33,Co-located,High Voltage Import,2024-03-28T04:30:00+00:00,24.47
Data Centre #29,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,19.45
Data Centre #25,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,3.44
Data Centre #13,Enterprise,High Voltage Import,2024-03-28T05:00:00+00:00,6.69
Data Centre #46,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,12.7
Data Centre #47,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,13.33
Data Centre #84,Co-located,Low Voltage Import,2024-03-28T05:00:00+00:00,9.2
Data Centre #53,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,38.48
Data Centre #64,Enterprise,Low Voltage Import,2024-03-28T05:00:00+00:00,13.34
Data Centre #59,Enterprise,High Voltage Import,2024-03-28T05:00:00+00:00,46.89
Data Centre #11,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,0.44999999999999996
Data Centre #68,Co-located,Low Voltage Import,2024-03-28T05:00:00+00:00,29.4
Data Centre #19,Enterprise,Extra-High Voltage Import,2024-03-28T05:00:00+00:00,21.6
Data Centre #15,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,0.0
Data Centre #31,Enterprise,High Voltage Import,2024-03-28T05:00:00+00:00,3.17
Data Centre #43,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,24.490000000000002
Data Centre #62,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,31.15
Data Centre #60,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,29.759999999999998
Data Centre #51,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,1.5
Data Centre #6,Co-located,Extra-High Voltage Import,2024-03-28T05:00:00+00:00,6.12
Data Centre #58,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,7.55
Data Centre #32,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,55.2
Data Centre #17,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,2.56
Data Centre #80,Co-located,Low Voltage Import,2024-03-28T05:00:00+00:00,16.75
Data Centre #52,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,1.5699999999999998
Data Centre #26,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,40.96
Data Centre #39,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,0.29
Data Centre #12,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,52.16
Data Centre #4,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,3.84
Data Centre #24,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,18.75
Data Centre #10,Co-located,High Voltage Import,2024-03-28T05:00:00+00:00,0.44
Data Centre #71,Co-located,Low Voltage Import,2024-03-28T05:30:00+00:00,28.49
Data Centre #8,Enterprise,Extra-High Voltage Import,2024-03-28T05:30:00+00:00,0.18
Data Centre #12,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,52.019999999999996
Data Centre #17,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,14.24
Data Centre #29,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,19.509999999999998
Data Centre #15,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,30.28
Data Centre #64,Enterprise,Low Voltage Import,2024-03-28T05:30:00+00:00,13.76
Data Centre #62,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,30.85
Data Centre #47,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,13.309999999999999
Data Centre #45,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,30.34
Data Centre #44,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,28.7
Data Centre #31,Enterprise,High Voltage Import,2024-03-28T05:30:00+00:00,2.96
Data Centre #17,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,2.6
Data Centre #28,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,7.290000000000001
Data Centre #38,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,0.06
Data Centre #19,Enterprise,Extra-High Voltage Import,2024-03-28T05:30:00+00:00,21.45
Data Centre #79,Co-located,Low Voltage Import,2024-03-28T05:30:00+00:00,7.31
Data Centre #75,Co-located,Low Voltage Import,2024-03-28T05:30:00+00:00,40.53
Data Centre #14,Enterprise,High Voltage Import,2024-03-28T05:30:00+00:00,37.580000000000005
Data Centre #10,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,11.0
Data Centre #81,Co-located,Low Voltage Import,2024-03-28T05:30:00+00:00,32.14
Data Centre #41,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,0.0
Data Centre #30,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,24.83
Data Centre #13,Enterprise,High Voltage Import,2024-03-28T05:30:00+00:00,6.74
Data Centre #59,Enterprise,High Voltage Import,2024-03-28T05:30:00+00:00,46.39
Data Centre #5,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,19.49
Data Centre #48,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,13.84
Data Centre #66,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,24.779999999999998
Data Centre #25,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,3.4299999999999997
Data Centre #56,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,20.19
Data Centre #46,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,12.94
Data Centre #50,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,17.169999999999998
Data Centre #80,Co-located,Low Voltage Import,2024-03-28T05:30:00+00:00,16.75
Data Centre #52,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,1.5
Data Centre #22,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,35.66
Data Centre #60,Co-located,High Voltage Import,2024-03-28T05:30:00+00:00,29.549999999999997
Data Centre #48,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,1.67
Data Centre #20,Enterprise,High Voltage Import,2024-03-28T06:00:00+00:00,18.73
Data Centre #9,Co-located,Extra-High Voltage Import,2024-03-28T06:00:00+00:00,0.0
Data Centre #21,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,16.56
Data Centre #8,Enterprise,Extra-High Voltage Import,2024-03-28T06:00:00+00:00,0.18
Data Centre #17,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,2.6
Data Centre #34,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,20.72
Data Centre #55,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,28.88
Data Centre #45,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,30.769999999999996
Data Centre #67,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,28.360000000000003
Data Centre #29,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,19.54
Data Centre #72,Co-located,Low Voltage Import,2024-03-28T06:00:00+00:00,57.230000000000004
Data Centre #56,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,24.86
Data Centre #23,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,21.94
Data Centre #69,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,67.67999999999999
Data Centre #48,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,13.88
Data Centre #58,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,11.33
Data Centre #40,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,0.0
Data Centre #75,Co-located,Low Voltage Import,2024-03-28T06:00:00+00:00,40.8
Data Centre #50,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,17.53
Data Centre #76,Co-located,Low Voltage Import,2024-03-28T06:00:00+00:00,20.4
Data Centre #16,Co-located,Extra-High Voltage Import,2024-03-28T06:00:00+00:00,0.0
Data Centre #18,Co-located,Extra-High Voltage Import,2024-03-28T06:00:00+00:00,27.87
Data Centre #73,Co-located,Low Voltage Import,2024-03-28T06:00:00+00:00,2.93
Data Centre #33,Co-located,High Voltage Import,2024-03-28T06:00:00+00:00,23.98
Data Centre #48,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,13.88
Data Centre #58,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,11.559999999999999
Data Centre #27,Enterprise,High Voltage Import,2024-03-28T06:30:00+00:00,42.26
Data Centre #67,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,28.38
Data Centre #19,Enterprise,Extra-High Voltage Import,2024-03-28T06:30:00+00:00,21.64
Data Centre #17,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,2.56
Data Centre #4,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,3.8699999999999997
Data Centre #73,Co-located,Low Voltage Import,2024-03-28T06:30:00+00:00,3.0
Data Centre #51,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,1.51
Data Centre #57,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,68.27
Data Centre #25,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,3.38
Data Centre #10,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,0.44999999999999996
Data Centre #76,Co-located,Low Voltage Import,2024-03-28T06:30:00+00:00,20.8
Data Centre #81,Co-located,Low Voltage Import,2024-03-28T06:30:00+00:00,32.29
Data Centre #45,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,30.7
Data Centre #37,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,0.0
Data Centre #28,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,7.1499999999999995
Data Centre #17,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,14.24
Data Centre #30,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,24.51
Data Centre #31,Enterprise,High Voltage Import,2024-03-28T06:30:00+00:00,3.52
Data Centre #52,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,1.5
Data Centre #68,Co-located,Low Voltage Import,2024-03-28T06:30:00+00:00,29.060000000000002
Data Centre #20,Enterprise,High Voltage Import,2024-03-28T06:30:00+00:00,18.22
Data Centre #64,Enterprise,Low Voltage Import,2024-03-28T06:30:00+00:00,13.88
Data Centre #15,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,0.0
Data Centre #38,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,0.03
Data Centre #53,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,38.6
Data Centre #59,Enterprise,High Voltage Import,2024-03-28T06:30:00+00:00,46.25
Data Centre #40,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,0.0
Data Centre #11,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,0.38999999999999996
Data Centre #4,Co-located,High Voltage Import,2024-03-28T06:30:00+00:00,13.719999999999999
